210
7 1
   5    4    3    3    6    3    3    3 
1.00 1.00 1.00 1.00 1.00 1.00 1.00 
0.000000 0.000000 0.686773 0.313227 0.000000 	0.000000 0.252170 0.747830 0.000000 	0.000000 0.850787 0.149213 	0.000000 0.904432 0.095568 	0.000000 0.000000 0.488743 0.511257 0.000000 0.000000 	0.961279 0.038721 0.000000 	0.170585 0.829415 0.000000 	1.000000 0.000000 0.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.745865 0.254135 0.000000 	1.000000 0.000000 0.000000 	0.961013 0.038987 0.000000 0.000000 0.000000 0.000000 	0.000000 0.745545 0.254455 	0.816215 0.183785 0.000000 	0.000000 0.000000 1.000000 	
0.920601 0.079398 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.876355 0.123645 0.000000 	1.000000 0.000000 0.000000 	0.961013 0.038987 0.000000 0.000000 0.000000 0.000000 	0.000000 0.035078 0.964922 	0.555027 0.444973 0.000000 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.922166 0.077834 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.000000 0.260606 0.739394 	0.273298 0.726702 0.000000 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.238735 0.761265 0.000000 	1.000000 0.000000 0.000000 	0.701727 0.298272 0.000000 0.000000 0.000000 0.000000 	0.000000 0.487800 0.512200 	0.631329 0.368671 0.000000 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.935668 0.064332 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.000000 0.175616 0.824384 	0.546224 0.453776 0.000000 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.000000 0.527239 0.472761 	0.924799 0.075201 0.000000 	0.000000 0.000000 1.000000 	
0.861337 0.138663 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.585719 0.414281 0.000000 	1.000000 0.000000 0.000000 	0.983366 0.016634 0.000000 0.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.810346 0.189654 0.000000 	0.000000 0.000000 1.000000 	
0.320551 0.679449 0.000000 0.000000 0.000000 	0.679794 0.320206 0.000000 0.000000 	0.645032 0.354968 0.000000 	0.753562 0.246438 0.000000 	0.379856 0.620143 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.293841 0.706159 0.000000 	0.000000 0.000000 1.000000 	
0.913193 0.086807 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.327706 0.672294 0.000000 	1.000000 0.000000 0.000000 	0.907368 0.092632 0.000000 0.000000 0.000000 0.000000 	0.000000 0.385590 0.614410 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	
0.135351 0.864649 0.000000 0.000000 0.000000 	0.745065 0.254935 0.000000 0.000000 	0.000000 0.865898 0.134102 	1.000000 0.000000 0.000000 	0.000000 0.819161 0.180839 0.000000 0.000000 0.000000 	0.000000 0.368925 0.631075 	0.384817 0.615183 0.000000 	0.000000 0.000000 1.000000 	
0.335368 0.664632 0.000000 0.000000 0.000000 	0.799458 0.200542 0.000000 0.000000 	0.271358 0.728642 0.000000 	1.000000 0.000000 0.000000 	0.308329 0.691671 0.000000 0.000000 0.000000 0.000000 	0.000000 0.441139 0.558861 	0.352535 0.647465 0.000000 	0.000000 0.000000 1.000000 	
0.735401 0.264599 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.283221 0.716779 0.000000 	1.000000 0.000000 0.000000 	0.572085 0.427915 0.000000 0.000000 0.000000 0.000000 	0.000000 0.245607 0.754393 	0.420032 0.579968 0.000000 	0.000000 0.000000 1.000000 	
0.000000 0.876096 0.123904 0.000000 0.000000 	0.353439 0.646561 0.000000 0.000000 	0.384054 0.615946 0.000000 	0.459038 0.540962 0.000000 	0.000000 0.777460 0.222540 0.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.000000 0.951035 0.048965 	0.000000 0.000000 1.000000 	
0.802073 0.197927 0.000000 0.000000 0.000000 	0.853850 0.146150 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.740756 0.259243 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.000000 0.882751 0.117249 	0.282102 0.717898 0.000000 	0.000000 0.000000 1.000000 	
0.616872 0.383128 0.000000 0.000000 0.000000 	0.701551 0.298449 0.000000 0.000000 	1.000000 0.000000 0.000000 	0.634044 0.365956 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.000000 0.418364 0.581636 	0.000000 0.904491 0.095509 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.885252 0.114748 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.000000 0.817759 0.182241 	0.945342 0.054658 0.000000 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.226874 0.773126 0.000000 	1.000000 0.000000 0.000000 	0.701727 0.298272 0.000000 0.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.942407 0.057593 0.000000 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.066728 0.933272 0.000000 	1.000000 0.000000 0.000000 	0.853723 0.146277 0.000000 0.000000 0.000000 0.000000 	0.000000 0.375591 0.624409 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.831870 0.168130 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.000000 0.140620 0.859380 	0.684154 0.315846 0.000000 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.318809 0.681191 0.000000 	1.000000 0.000000 0.000000 	0.777726 0.222274 0.000000 0.000000 0.000000 0.000000 	0.000000 0.925523 0.074477 	0.813281 0.186719 0.000000 	0.000000 0.000000 1.000000 	
0.572424 0.427576 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.000000 0.529697 0.470303 	1.000000 0.000000 0.000000 	0.111629 0.888371 0.000000 0.000000 0.000000 0.000000 	0.149757 0.850243 0.000000 	0.428837 0.571163 0.000000 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 	0.000000 0.443361 0.556639 	0.555027 0.444973 0.000000 	0.000000 0.000000 1.000000 	
0.394632 0.605368 0.000000 0.000000 0.000000 	0.897363 0.102637 0.000000 0.000000 	0.093418 0.906582 0.000000 	1.000000 0.000000 0.000000 	0.013280 0.986720 0.000000 0.000000 0.000000 0.000000 	0.000000 0.843867 0.156133 	0.780999 0.219001 0.000000 	0.000000 0.000000 1.000000 	
0.000000 0.921190 0.078810 0.000000 0.000000 	0.679794 0.320206 0.000000 0.000000 	0.000000 0.284156 0.715844 	1.000000 0.000000 0.000000 	0.000000 0.314121 0.685879 0.000000 0.000000 0.000000 	0.000000 0.432251 0.567749 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	
0.000000 0.926200 0.073800 0.000000 0.000000 	0.614524 0.385476 0.000000 0.000000 	0.000000 0.563694 0.436306 	1.000000 0.000000 0.000000 	0.000000 0.647726 0.352274 0.000000 0.000000 0.000000 	0.000000 0.093404 0.906596 	0.939472 0.060528 0.000000 	0.000000 0.000000 1.000000 	
0.000000 0.635595 0.364405 0.000000 0.000000 	0.342562 0.657438 0.000000 0.000000 	0.000000 0.325709 0.674291 	0.832528 0.167472 0.000000 	0.000000 0.304854 0.695146 0.000000 0.000000 0.000000 	0.000000 0.545015 0.454985 	0.549159 0.450842 0.000000 	0.000000 0.000000 1.000000 	
0.016823 0.983177 0.000000 0.000000 0.000000 	0.462225 0.537775 0.000000 0.000000 	0.561994 0.438006 0.000000 	0.640448 0.359552 0.000000 	0.299388 0.700612 0.000000 0.000000 0.000000 0.000000 	0.321380 0.678620 0.000000 	0.138303 0.861697 0.000000 	0.000000 0.000000 1.000000 	
0.000000 0.941232 0.058768 0.000000 0.000000 	0.777701 0.222299 0.000000 0.000000 	0.000000 0.000000 1.000000 	1.000000 0.000000 0.000000 	0.000000 0.179752 0.820248 0.000000 0.000000 0.000000 	0.603289 0.396711 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	
0.194615 0.805385 0.000000 0.000000 0.000000 	0.712430 0.287570 0.000000 0.000000 	0.182389 0.817611 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.948896 0.051104 0.000000 0.000000 0.000000 	0.000000 0.099514 0.900486 	0.684154 0.315846 0.000000 	0.000000 0.000000 1.000000 	
0.000000 0.986326 0.013674 0.000000 0.000000 	0.842972 0.157028 0.000000 0.000000 	0.000000 0.000000 1.000000 	1.000000 0.000000 0.000000 	0.000000 0.272420 0.727580 0.000000 0.000000 0.000000 	0.914687 0.085313 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.000000 0.964114 0.035886 	1.000000 0.000000 0.000000 	0.750903 0.249097 0.000000 0.000000 0.000000 0.000000 	0.000000 0.888861 0.111139 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	
0.000000 0.971295 0.028705 0.000000 0.000000 	0.745065 0.254935 0.000000 0.000000 	0.000000 0.231271 0.768729 	1.000000 0.000000 0.000000 	0.000000 0.476289 0.523711 0.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.816215 0.183785 0.000000 	0.000000 0.000000 1.000000 	
0.202023 0.797977 0.000000 0.000000 0.000000 	0.679794 0.320206 0.000000 0.000000 	0.306946 0.693054 0.000000 	1.000000 0.000000 0.000000 	0.080336 0.919664 0.000000 0.000000 0.000000 0.000000 	0.000000 0.962185 0.037815 	0.813281 0.186719 0.000000 	0.000000 0.000000 1.000000 	
0.335368 0.664632 0.000000 0.000000 0.000000 	0.973513 0.026487 0.000000 0.000000 	0.000000 0.575026 0.424974 	1.000000 0.000000 0.000000 	0.000000 0.985964 0.014036 0.000000 0.000000 0.000000 	0.129705 0.870295 0.000000 	1.000000 0.000000 0.000000 	0.000000 0.000000 1.000000 	
1.000000 0.000000 0.000000 0.000000 0.000000 	1.000000 0.000000 0.000000 0.000000 	0.473023 0.526977 0.000000 	1.000000 0.000000 0.000000 	0.817959 0.182041 0.000000 0.000000 0.000000 0.000000 	0.000000 0.736658 0.263342 	0.807412 0.192588 0.000000 	0.000000 0.000000 1.000000 	
0.000000 0.720773 0.279227 0.000000 0.000000 	0.473103 0.526897 0.000000 0.000000 	0.000000 0.197272 0.802728 	1.000000 0.000000 0.000000 	0.000000 0.000000 0.834756 0.165244 0.000000 0.000000 	0.000000 0.000000 1.000000 	0.651872 0.348128 0.000000 	0.000000 0.000000 1.000000 	
0.594648 0.405352 0.000000 0.000000 0.000000 	0.962635 0.037365 0.000000 0.000000 	0.443367 0.556633 0.000000 	1.000000 0.000000 0.000000 	0.634671 0.365329 0.000000 0.000000 0.000000 0.000000 	0.149167 0.850833 0.000000 	0.687088 0.312911 0.000000 	0.000000 0.000000 1.000000 	
0.253879 0.746121 0.000000 0.000000 0.000000 	0.821214 0.178786 0.000000 0.000000 	0.000000 0.949004 0.050996 	0.996864 0.003136 0.000000 	0.017750 0.982250 0.000000 0.000000 0.000000 0.000000 	0.000000 0.007859 0.992141 	0.631329 0.368671 0.000000 	0.000000 0.000000 1.000000 	
